20,0.275139,0.270697,0.00210911,0.0189409,0.0587639,0.0378852,0.0594915,0.0356983,0.0880399,0.106055,0.0778431,0.000597104,0.0005939,0.131624,0.0501081,0.0207615,0.0801881,0.0687603,2.83638
21,0.267065,0.278231,0.00185684,0.0185931,0.0536834,0.0395747,0.0595654,0.122613,0.0964736,0.107866,0.0762645,0.000360702,0.000355872,0.0581386,0.0228458,0.0185235,0.0477446,0.042498,3.0602
22,0.26031,0.265636,0.00170794,0.0176657,0.0513651,0.0301859,0.051832,0.0294747,0.0665872,0.0885902,0.0727206,0.000352758,0.000354165,0.0583839,0.0227934,0.0186638,0.049494,0.0413334,3.15969
23,0.253785,0.265538,0.00153548,0.0161702,0.0482378,0.0327051,0.0506373,0.0434731,0.0375728,0.0565895,0.102298,0.000227778,0.000229896,0.0578147,0.0229232,0.014805,0.0527007,0.0476399,2.71871
24,0.250558,0.244544,0.00142511,0.0160427,0.0442675,0.0242577,0.0455932,0.0242932,0.0540983,0.0672719,0.12043,0.000237166,0.000225718,0.0573907,0.0229764,0.0100913,0.0452578,0.0426664,3.15284
25,0.245839,0.24758,0.00126853,0.0146027,0.0428265,0.0272004,0.0446711,0.0903532,0.0714073,0.0807472,0.122936,0.000153023,0.000155011,0.0261238,0.011163,0.00817576,0.0372241,0.0300954,3.04732
26,0.241766,0.237319,0.00121183,0.0152415,0.0400459,0.0201719,0.0393221,0.0191102,0.0584189,0.0760594,0.128063,0.000157254,0.000157841,0.0254108,0.0111218,0.00985557,0.0353865,0.0306271,2.79338
27,0.229231,0.241381,0.00111527,0.0134855,0.0372717,0.0226511,0.0399831,0.0294201,0.0647074,0.0765236,0.114087,0.000112874,0.000112108,0.0264747,0.0110362,0.00720937,0.0311383,0.0307132,2.64678
28,0.231497,0.233671,0.00105262,0.0138028,0.0358126,0.0165883,0.0356739,0.0167953,0.0678931,0.0863914,0.0977947,0.000112307,0.000110643,0.0260472,0.0110275,0.00939834,0.0355584,0.0243407,2.91586
29,0.231895,0.227672,0.000943481,0.0128255,0.0339377,0.0191533,0.035675,0.0719173,0.0764308,0.0935076,0.0774343,8.13912e-05,8.13235e-05,0.0143138,0.00580192,0.00389661,0.0228135,0.0208043,3.14966
30,0.223511,0.222425,0.000893235,0.0126309,0.0327054,0.0143873,0.0323115,0.0138398,0.0528926,0.0779992,0.052157,8.26297e-05,8.43585e-05,0.0147026,0.00601316,0.0111701,0.0231186,0.0176737,3.03647
31,0.218203,0.227364,0.000837954,0.0120396,0.031342,0.0172215,0.0321291,0.0223635,0.0247363,0.0413799,0.0361455,6.14866e-05,6.2708e-05,0.0144853,0.00602324,0.00664104,0.0207246,0.0224654,2.31764
32,0.214797,0.218485,0.000791356,0.0118581,0.0296078,0.0120227,0.029656,0.0124276,0.0207072,0.0149995,0.0150135,6.28082e-05,6.07136e-05,0.0144715,0.00596485,0.00368902,0.0224418,0.0166827,2.74779
33,0.212291,0.215387,0.000719811,0.0108553,0.0279603,0.0140828,0.0294711,0.0567718,0.0437123,0.0409233,0.0409141,4.7338e-05,4.73821e-05,0.00895973,0.00343443,0.00275192,0.0216131,0.0159063,2.45663
34,0.209445,0.212164,0.00069386,0.0113833,0.0261931,0.0107501,0.0266243,0.0100985,0.0392801,0.042859,0.0697885,4.57281e-05,4.53899e-05,0.00916636,0.0034492,0.0107555,0.023749,0.0125724,3.02327
35,0.20955,0.209547,0.000655894,0.0111315,0.0256309,0.0127712,0.0269834,0.0164202,0.0462301,0.046641,0.0579474,3.7583e-05,3.58831e-05,0.00911717,0.00337524,0.00231799,0.0193662,0.0202244,2.54227
36,0.203631,0.202031,0.000621575,0.0106261,0.0249339,0.00945606,0.0249236,0.00921228,0.047778,0.0552457,0.0457644,3.64371e-05,3.53623e-05,0.00884248,0.00335511,0.00645891,0.0188596,0.0177528,2.76338
37,0.198888,0.201396,0.000555091,0.0101448,0.0236336,0.0113141,0.0244223,0.0443435,0.0527025,0.0587587,0.0541553,2.90353e-05,2.82982e-05,0.00609262,0.00203723,0.00882646,0.016724,0.0153419,2.86956
38,0.201285,0.202449,0.000567618,0.00994074,0.0227968,0.00803163,0.0226997,0.0079085,0.0378182,0.0488944,0.0600011,2.8859e-05,2.92781e-05,0.00596812,0.00206344,0.00628012,0.0217396,0.0183532,2.96844
39,0.197092,0.196312,0.000521918,0.00970111,0.0217436,0.00974103,0.0224582,0.0126666,0.023915,0.0339413,0.0685329,2.28149e-05,2.38388e-05,0.00623321,0.00211044,0.00213625,0.015923,0.0141374,2.73557
40,0.197132,0.191632,0.00051219,0.00950491,0.0213394,0.00706337,0.020761,0.0072427,0.0317827,0.0348553,0.0735777,2.34036e-05,2.31688e-05,0.00614488,0.00207065,0.0021338,0.0217261,0.0143091,2.5825
41,0.192455,0.194879,0.000487902,0.00909913,0.0204529,0.00890963,0.0208531,0.037957,0.0438294,0.0461697,0.0697424,1.83322e-05,1.91154e-05,0.00417575,0.00129556,0.00230182,0.0130534,0.0106823,2.63213
42,0.191215,0.187767,0.000450934,0.00883143,0.0193194,0.00623843,0.0196637,0.0062665,0.0361288,0.045353,0.0621177,1.81696e-05,1.83787e-05,0.00413961,0.0013219,0.00154398,0.0129948,0.0101025,3.38412
43,0.184761,0.189268,0.000444384,0.00862052,0.0189788,0.00819254,0.019617,0.0103316,0.0445118,0.046388,0.0629349,1.53362e-05,1.5322e-05,0.00419457,0.00128443,0.00229786,0.013314,0.0159973,2.96765
44,0.179741,0.18259,0.000416149,0.00852327,0.0183703,0.00558479,0.0184097,0.00564749,0.0433365,0.0544412,0.0537592,1.53585e-05,1.5363e-05,0.00426576,0.00131185,0.00127023,0.0117738,0.00911015,2.99474
45,0.185011,0.182321,0.000405458,0.00796131,0.0173498,0.00739089,0.0182181,0.0329411,0.0494829,0.0590576,0.0472702,1.29701e-05,1.26254e-05,0.00300479,0.000857051,0.00615475,0.00949906,0.0059605,2.9619
46,0.184975,0.184464,0.000372765,0.0078941,0.0171515,0.00499872,0.0169861,0.00482427,0.0386036,0.0502791,0.0333539,1.26656e-05,1.22091e-05,0.00303077,0.000841686,0.00621589,0.0104382,0.0088523,2.88888
47,0.178392,0.184808,0.000348212,0.00797426,0.0165462,0.00648127,0.0174712,0.00835762,0.0182025,0.0282182,0.0378253,1.02457e-05,1.06674e-05,0.00305571,0.00084429,0.00174699,0.0163133,0.0134145,2.84357
48,0.17864,0.180724,0.000334171,0.00786239,0.0158431,0.0045574,0.0162404,0.00453238,0.0219159,0.0206343,0.0401639,1.02507e-05,1.03045e-05,0.003054,0.00085963,0.000334657,0.0102461,0.00855411,2.54301
49,0.176852,0.176558,0.000341859,0.00797126,0.0160013,0.00605181,0.0158428,0.026489,0.03405,0.0320281,0.0421459,8.92397e-06,9.19872e-06,0.00223661,0.000591803,0.00173046,0.0087256,0.00764099,2.49273
50,0.174674,0.169791,0.000309378,0.00753653,0.0150654,0.00405453,0.0148838,0.00401928,0.0282603,0.0322924,0.0381698,8.92902e-06,8.90896e-06,0.00224689,0.000587815,0.00151013,0.00674579,0.0100984,2.86286
51,0.172992,0.171257,0.00030926,0.00725925,0.01474,0.00548841,0.0150768,0.00696416,0.0349528,0.0357446,0.0440402,7.43493e-06,7.4272e-06,0.00222464,0.000580326,0.00615028,0.004896,0.00416097,2.82788
52,0.173617,0.16804,0.00029952,0.00692214,0.0142223,0.00371104,0.0142591,0.00374089,0.0360974,0.0426758,0.0457723,7.57365e-06,7.5644e-06,0.00226701,0.000572092,0.00620795,0.0100672,0.00848574,2.9251
53,0.164827,0.169918,0.000288738,0.00705354,0.0138584,0.00513451,0.0141979,0.0229743,0.0407619,0.0450077,0.0478053,6.16473e-06,6.44263e-06,0.00168802,0.000416076,0.000878368,0.00635357,0.00367699,3.02417
54,0.165866,0.160264,0.000271115,0.00705854,0.013441,0.0034089,0.013254,0.00335158,0.0295104,0.0390318,0.0483077,6.2884e-06,6.37244e-06,0.00168627,0.000418427,0.00608824,0.0108884,0.00779964,3.31285
55,0.166823,0.167173,0.000259323,0.00681681,0.0129695,0.00468906,0.0134406,0.00604466,0.017227,0.023932,0.0527021,5.39811e-06,5.43229e-06,0.00170928,0.000420136,0.000882083,0.00789284,0.00208284,2.97297
56,0.16419,0.160553,0.000253069,0.00655264,0.0127648,0.00308968,0.0130248,0.00312237,0.0258449,0.0310601,0.0552728,5.59461e-06,5.54358e-06,0.00167036,0.000417824,0.000874432,0.0061269,0.00239478,2.65791
57,0.160812,0.16343,0.000248025,0.00654325,0.0122405,0.0043015,0.0126213,0.0196816,0.0333644,0.0384387,0.0628003,4.54638e-06,4.96762e-06,0.00133213,0.000302886,0.000193711,0.00472528,0.00696035,2.99214
58,0.161554,0.160407,0.000232865,0.00650663,0.0118983,0.00282054,0.0120503,0.00284299,0.0282278,0.0361018,0.0683221,4.71938e-06,4.79558e-06,0.00131224,0.000299531,0.00148713,0.00849593,0.0146358,2.68587
59,0.161441,0.158722,0.000230115,0.00644171,0.0117224,0.00423029,0.011987,0.00506501,0.0303931,0.0354774,0.0557375,4.16009e-06,3.95682e-06,0.00130217,0.00029517,0.00148794,0.00981418,0.00765123,2.73459
60,0.157936,0.156491,0.000229722,0.00629083,0.0113243,0.00261631,0.0115043,0.0025584,0.0311452,0.0410595,0.0479876,4.04624e-06,4.07541e-06,0.00131008,0.000299631,0.000179943,0.00330475,0.00225894,2.76441
61,0.159596,0.155361,0.000215012,0.00617058,0.0109459,0.00400422,0.0115034,0.0177334,0.0364106,0.0440868,0.0384627,3.51872e-06,3.54812e-06,0.0010318,0.000217322,0.000871644,0.00488117,0.00836617,2.85276
62,0.155852,0.152946,0.00020593,0.00614012,0.0109005,0.00244722,0.0112448,0.00232316,0.0268195,0.0393343,0.0255207,3.57094e-06,3.57188e-06,0.00103122,0.000220571,0.000866995,0.00411078,0.0064734,2.73328
63,0.154729,0.158187,0.000196539,0.00582459,0.0108102,0.00341353,0.0110325,0.00447808,0.0125235,0.0206766,0.0163022,3.03003e-06,2.9691e-06,0.00102251,0.000223876,0.000168731,0.00544337,0.00645572,2.51692
64,0.153949,0.156962,0.000195131,0.00603135,0.0102558,0.00223059,0.0105946,0.00219734,0.0104413,0.00649451,0.00334445,3.11488e-06,3.13029e-06,0.00103325,0.000222931,0.000876646,0.0045922,0.00204037,2.84669
65,0.150908,0.156591,0.000187137,0.0059415,0.0100523,0.00326496,0.0104485,0.0158075,0.022265,0.0201228,0.0195311,2.70356e-06,2.74204e-06,0.000839666,0.000169594,0.000879256,0.00471347,0.00327569,2.98161
66,0.145809,0.150532,0.000180962,0.00559953,0.0100736,0.00206048,0.00986274,0.00205193,0.0205942,0.0221759,0.038257,2.73449e-06,2.72546e-06,0.000828573,0.000165499,0.000165499,0.00315318,0.00185281,2.75793
67,0.148807,0.150336,0.000173986,0.00573611,0.00996806,0.00297991,0.0100873,0.00386742,0.0244046,0.0244181,0.0334162,2.39984e-06,2.43819e-06,0.000830366,0.000166915,0.00121671,0.00728499,0.00164797,2.55727
68,0.147916,0.146056,0.000167231,0.00535492,0.0093466,0.00187812,0.00976221,0.00188582,0.0247712,0.0283881,0.0285919,2.40246e-06,2.40248e-06,0.00082535,0.000167431,0.000140912,0.00284436,0.00786195,2.6596
69,0.147167,0.151546,0.000169829,0.00533332,0.00918012,0.00298816,0.00949366,0.014339,0.0289045,0.0304945,0.0346296,2.15806e-06,2.12803e-06,0.000669508,0.000127461,0.000868547,0.00243515,0.00155419,2.78689
70,0.145663,0.144267,0.000164457,0.00556771,0.00916491,0.00177009,0.00930553,0.00175149,0.0204519,0.0254208,0.0393133,2.10184e-06,2.16479e-06,0.000654671,0.000127138,0.000145163,0.00325685,0.00154592,2.6243
71,0.142942,0.144962,0.000155572,0.0050986,0.008869,0.00278463,0.00903454,0.00346016,0.0140289,0.0184944,0.0408428,1.88429e-06,1.94328e-06,0.000644165,0.000127427,0.000869386,0.00418391,0.0084248,2.64372
72,0.143292,0.147496,0.000155484,0.00534197,0.00879566,0.00162689,0.00868524,0.00166777,0.0173306,0.0187016,0.0405473,1.89397e-06,1.95005e-06,0.000670282,0.000129489,0.000861337,0.00245966,0.00634088,2.80425
73,0.142401,0.141203,0.000151998,0.00501164,0.00855741,0.0025222,0.00854949,0.01279,0.0247183,0.0242801,0.0370705,1.68508e-06,1.77551e-06,0.000555028,9.81938e-05,0.000133114,0.00512016,0.00300306,3.03212
74,0.143698,0.139339,0.000145906,0.00505541,0.00834789,0.00153106,0.00852882,0.00154328,0.0208859,0.0237489,0.030937,1.73274e-06,1.69319e-06,0.000539238,9.87896e-05,0.000863886,0.00239832,0.00103741,2.89334
75,0.142146,0.139419,0.000140946,0.00493,0.0082959,0.00236203,0.00844904,0.0030619,0.0253837,0.0261069,0.0328615,1.53213e-06,1.5204e-06,0.00053439,9.65159e-05,0.000143749,0.00229754,0.00125031,2.82819
76,0.139626,0.142503,0.000137862,0.00510233,0.00814635,0.00139678,0.00798203,0.00144098,0.0255292,0.0309778,0.0295721,1.58807e-06,1.54338e-06,0.000541955,9.95277e-05,0.000148975,0.00259306,0.00175621,2.79624
77,0.136444,0.14164,0.000136106,0.00489655,0.00792329,0.00219595,0.0081077,0.0111555,0.0290328,0.0334677,0.0257501,1.37998e-06,1.38665e-06,0.000457842,7.65695e-05,0.000126372,0.00132362,0.0061117,2.79552
78,0.139974,0.137172,0.000128017,0.00480676,0.00779899,0.00134345,0.00771894,0.00139169,0.0216231,0.0303382,0.0199634,1.34858e-06,1.38489e-06,0.000461969,7.70612e-05,0.000862109,0.00199985,0.00433762,2.79763
79,0.137801,0.140174,0.000133183,0.00487971,0.00753127,0.00210073,0.00781268,0.00268693,0.0117931,0.0165968,0.0196326,1.21591e-06,1.25697e-06,0.000440527,7.61104e-05,0.00121379,0.00166516,0.00157449,2.84649
80,0.138383,0.136367,0.000121797,0.00489505,0.00749121,0.00128258,0.00757257,0.00127071,0.0145577,0.0112345,0.0189186,1.23837e-06,1.25093e-06,0.000451738,7.67841e-05,0.000862906,0.0023748,0.00159477,2.84817
81,0.137604,0.134277,0.000121804,0.0045062,0.00720482,0.00201626,0.00763872,0.0103226,0.0212499,0.0188562,0.0226512,1.12931e-06,1.11728e-06,0.000377029,6.23066e-05,0.00011304,0.00275393,0.000830431,2.65923
82,0.13479,0.134791,0.000119788,0.00455692,0.00713382,0.00120511,0.00719347,0.00118732,0.0182283,0.0193529,0.0224328,1.12022e-06,1.12112e-06,0.000382248,6.07451e-05,0.000131603,0.00240672,0.00594887,2.57011
83,0.137776,0.135687,0.000113398,0.00445535,0.0071064,0.00185738,0.00735879,0.00249395,0.0226181,0.0214254,0.0229065,1.0339e-06,1.02071e-06,0.000372891,6.23151e-05,0.000105993,0.00504839,0.000752579,3.03433
84,0.132357,0.132995,0.000113328,0.00434374,0.00695197,0.00113733,0.00702342,0.00116595,0.0219675,0.0259398,0.0227733,1.01364e-06,1.02085e-06,0.000381738,6.2206e-05,0.00012561,0.00675238,0.00149396,3.13185
85,0.129654,0.130522,0.000111204,0.00435109,0.006958,0.00185208,0.00694211,0.00938746,0.0261567,0.0282075,0.0232564,9.25754e-07,9.0162e-07,0.000322466,5.07375e-05,0.000112674,0.00266428,0.00466794,3.18914
86,0.136118,0.130781,0.000106342,0.00428523,0.00666779,0.00107471,0.00664075,0.00105806,0.0196941,0.0244693,0.0223327,9.25871e-07,9.12846e-07,0.000317344,4.93724e-05,0.000106024,0.00174978,0.00592783,2.73698
87,0.134143,0.131736,0.000110047,0.00425524,0.00652004,0.00167419,0.00669059,0.00221955,0.0128201,0.0151784,0.0291019,8.20087e-07,8.72967e-07,0.000316675,5.03795e-05,0.000119153,0.0015682,0.00110772,2.57313
88,0.130894,0.132189,0.000105995,0.00434916,0.0064009,0.00101578,0.00644136,0.000985176,0.0174105,0.0188857,0.0343066,8.43376e-07,8.48103e-07,0.000319015,4.95332e-05,0.000112628,0.00628154,0.00142956,2.92809
89,0.128973,0.126563,0.000100958,0.0043125,0.00635021,0.00157652,0.0065048,0.00868633,0.0218136,0.0236127,0.0379844,7.47693e-07,7.67709e-07,0.000273253,3.99192e-05,8.10945e-05,0.0017164,0.000960989,2.88616
90,0.131651,0.129521,9.75226e-05,0.00425198,0.00621878,0.000927826,0.00624207,0.000938972,0.0187912,0.0226721,0.0410321,7.66171e-07,7.69693e-07,0.00027108,4.0348e-05,0.000856551,0.0031135,0.00129788,2.82069
91,0.127962,0.131012,9.76468e-05,0.00424434,0.00621042,0.00154629,0.00647709,0.00200816,0.0221367,0.0231417,0.0348735,7.06774e-07,7.04121e-07,0.000272152,4.01759e-05,8.11845e-05,0.00349601,0.000307515,2.78424
92,0.128579,0.127457,9.62563e-05,0.00420419,0.00615544,0.000894044,0.00613246,0.000899823,0.0214905,0.0270928,0.0303022,6.92923e-07,6.79317e-07,0.000269007,4.02015e-05,0.000861989,0.00307479,0.00081263,2.99847
93,0.125141,0.126588,9.26356e-05,0.00413146,0.00593754,0.00155453,0.0058527,0.0077799,0.0247181,0.0297235,0.0251504,6.22965e-07,6.26872e-07,0.000234014,3.29707e-05,0.000112766,0.00544127,0.000844382,2.60043
94,0.125845,0.125307,9.15524e-05,0.00395297,0.00593631,0.000848552,0.0055777,0.000837438,0.0188269,0.0257211,0.0165316,6.40977e-07,6.27141e-07,0.000231952,3.33297e-05,0.000112741,0.00126802,0.00456498,2.96833
95,0.125234,0.124032,8.85771e-05,0.00404898,0.00563146,0.00143134,0.00565633,0.00190382,0.00872705,0.0137971,0.0135648,5.86247e-07,5.92639e-07,0.000236745,3.33325e-05,0.000112737,0.00176387,0.000993848,2.91951
96,0.125196,0.125811,8.81549e-05,0.00391481,0.00585112,0.000803884,0.00571929,0.000825872,0.0102239,0.00667934,0.00993463,6.0039e-07,5.70919e-07,0.00023039,3.33991e-05,5.87199e-05,0.00182603,0.00145937,2.89678
97,0.121048,0.122935,8.79374e-05,0.00402848,0.00551034,0.00133411,0.00559742,0.00721995,0.0167353,0.0142334,0.0157297,5.38135e-07,5.3811e-07,0.000202209,2.75362e-05,5.81534e-05,0.00170076,0.0030316,2.87937
98,0.125437,0.124727,8.11567e-05,0.00381736,0.00541872,0.000770409,0.00553172,0.000759549,0.0142738,0.0152162,0.0216179,5.43881e-07,5.39002e-07,0.000197264,2.73893e-05,5.80974e-05,0.00161446,0.00305591,2.45316
99,0.123458,0.121605,7.96979e-05,0.00376304,0.00558694,0.0012471,0.00543844,0.00163801,0.0178604,0.0170216,0.0185489,5.00764e-07,5.15264e-07,0.000202098,2.81577e-05,5.75385e-05,0.00566315,0.00111849,2.88767
100,0.125699,0.120351,7.97317e-05,0.00364821,0.00547864,0.000722184,0.0054638,0.000729069,0.0184754,0.0203198,0.0138338,4.8383e-07,4.86015e-07,0.000198381,2.80255e-05,5.78824e-05,0.00225238,0.00431642,2.94731
101,0.122237,0.121293,7.85534e-05,0.00373525,0.00524993,0.0012195,0.00526122,0.00635966,0.0204745,0.0224756,0.0159393,4.53279e-07,4.58888e-07,0.000172802,2.30414e-05,5.75895e-05,0.00139421,0.00017024,3.14915
102,0.1199,0.118871,7.69523e-05,0.00363416,0.00510905,0.000692816,0.00519945,0.000682896,0.0155331,0.0190521,0.0168277,4.52685e-07,4.54137e-07,0.000171893,2.31121e-05,8.0091e-05,0.00104697,0.000203043,2.63515
103,0.11906,0.116788,7.32725e-05,0.00362265,0.00502461,0.00116605,0.00511046,0.00161631,0.0102895,0.0129717,0.0227742,4.1855e-07,4.24276e-07,0.000175495,2.27348e-05,8.00256e-05,0.00130421,0.000848607,3.03812
104,0.121065,0.121974,7.52324e-05,0.0037067,0.00507501,0.000667928,0.00508063,0.000668972,0.0142011,0.0150653,0.0273658,4.24952e-07,4.18396e-07,0.000171315,2.33182e-05,4.17512e-05,0.00496401,0.000759041,3.23291
105,0.118782,0.119915,7.37329e-05,0.00348664,0.00507982,0.00117094,0.00513496,0.00597739,0.0184794,0.0186851,0.0277102,4.0445e-07,3.79715e-07,0.000151956,1.89236e-05,7.9828e-05,0.000604753,0.000795754,3.01808
106,0.118257,0.117381,7.07847e-05,0.00360025,0.00478026,0.000620808,0.00484284,0.000633563,0.0156354,0.0182966,0.0276118,3.9421e-07,3.88679e-07,0.000148477,1.88238e-05,4.17422e-05,0.0026085,0.000329531,2.88124
107,0.116196,0.117265,6.94628e-05,0.0035136,0.004712,0.00112358,0.00493227,0.00142933,0.0181687,0.0192028,0.0261764,3.52546e-07,3.59344e-07,0.000149588,1.91415e-05,0.000853745,0.000933441,0.000167237,2.72542
108,0.120584,0.116049,6.87353e-05,0.00346117,0.00471001,0.000614874,0.00479375,0.000598964,0.0187022,0.0227613,0.0221065,3.58903e-07,3.69087e-07,0.000151322,1.95202e-05,7.99481e-05,0.000732438,0.000903023,3.06761
109,0.118198,0.118147,6.79824e-05,0.0034963,0.0047033,0.00108218,0.00469291,0.00563291,0.0213596,0.0246987,0.0191557,3.32178e-07,3.30768e-07,0.000132615,1.61943e-05,8.88724e-05,0.0012534,0.000128806,3.0536
110,0.117716,0.116772,6.82986e-05,0.00343427,0.00456408,0.000577101,0.00463117,0.000578391,0.0160277,0.0222061,0.0140889,3.3494e-07,3.29771e-07,0.000132799,1.64983e-05,6.9194e-05,0.00527455,0.000794551,2.88769
111,0.115603,0.117201,6.42779e-05,0.0034285,0.0045938,0.0010313,0.00465464,0.00130151,0.00823768,0.011829,0.0174435,3.08164e-07,3.11012e-07,0.000132773,1.62752e-05,5.70429e-05,0.000629047,0.00551969,2.713
112,0.11465,0.115529,6.3886e-05,0.00338581,0.00443619,0.00054688,0.00448861,0.000536199,0.010885,0.0100409,0.0201236,3.10801e-07,3.06272e-07,0.000129483,1.61759e-05,6.91911e-05,0.00457417,0.000121209,2.87583
113,0.114946,0.115035,6.39145e-05,0.00339352,0.00435131,0.000920383,0.00439191,0.00538428,0.0156209,0.0146952,0.0207378,2.92477e-07,2.86256e-07,0.000118087,1.38562e-05,4.09153e-05,0.000843964,0.000952806,2.7198
114,0.115279,0.113246,6.07927e-05,0.00332192,0.00432674,0.000534547,0.00440582,0.000526819,0.0131858,0.0146119,0.0182901,2.95182e-07,2.88276e-07,0.000116707,1.40364e-05,6.91418e-05,0.000520889,0.000844667,2.58659
115,0.117003,0.11353,5.76558e-05,0.00334644,0.00426533,0.000903621,0.00428283,0.00127022,0.016575,0.0162141,0.0221331,2.68477e-07,2.72942e-07,0.000117513,1.36967e-05,6.89772e-05,0.0011498,0.000699057,2.88171
116,0.113521,0.113241,5.75737e-05,0.00326522,0.00422771,0.000498252,0.00424791,0.000511924,0.0166793,0.0199406,0.0235606,2.62312e-07,2.74504e-07,0.000116563,1.3649e-05,4.07071e-05,0.00500887,0.00464806,2.97954
117,0.112772,0.112826,5.54872e-05,0.00330898,0.00431953,0.000905563,0.00424879,0.004961,0.0184853,0.0213583,0.02548,2.50928e-07,2.51606e-07,0.000104422,1.18572e-05,6.88988e-05,0.00149673,0.00331259,2.97216
118,0.110352,0.115391,5.89518e-05,0.00331649,0.00415128,0.000482704,0.00409908,0.000474259,0.0140059,0.0186801,0.026944,2.55139e-07,2.55862e-07,0.000103443,1.20952e-05,5.63702e-05,0.00126448,0.00096732,2.66716
119,0.113975,0.111617,5.62044e-05,0.00296673,0.00401891,0.000873417,0.00417197,0.00116673,0.00826435,0.0112805,0.027238,2.37122e-07,2.4329e-07,0.000103607,1.15758e-05,5.6364e-05,0.00541191,0.000135379,2.82244
120,0.112074,0.110449,5.66098e-05,0.00305525,0.00402417,0.00046586,0.00405858,0.000474531,0.012935,0.0154815,0.0277889,2.38205e-07,2.37529e-07,0.000102807,1.16095e-05,9.04362e-06,0.00110284,0.000127491,2.69295
121,0.112151,0.108108,5.38795e-05,0.00316413,0.00400967,0.000829334,0.00399451,0.00452615,0.0162886,0.0183893,0.0311144,2.19271e-07,2.22853e-07,9.20097e-05,1.01676e-05,4.04916e-05,0.000883937,0.000800871,2.94924
122,0.110699,0.112791,5.36437e-05,0.00323673,0.0039852,0.000451399,0.00394274,0.000437041,0.0138734,0.0180098,0.0340782,2.13996e-07,2.16763e-07,9.18562e-05,9.84342e-06,4.0432e-05,0.00152949,0.000904692,3.16007
123,0.109984,0.111596,5.34238e-05,0.00298896,0.00389824,0.000806806,0.00401029,0.00108129,0.0148185,0.0172365,0.0280237,2.02638e-07,2.08424e-07,9.12342e-05,1.0249e-05,9.99459e-06,0.000605019,0.00100085,2.84068
124,0.111777,0.109469,5.19174e-05,0.00310325,0.00395475,0.000434797,0.00397896,0.000425661,0.0151691,0.0202587,0.0248102,2.01891e-07,2.0274e-07,9.00244e-05,1.01013e-05,4.04178e-05,0.000995818,0.000780415,2.74294
